采样时间,样本编号,蒸发器温度_C,冷凝器温度_C,压缩机吸气温度_C,压缩机排气温度_C,压缩机电流_A,环境温度_C,箱内平均温度_C,压缩机频率_Hz,累计运行时长_h,日开门次数,设定温度_C,距上次化霜时间_h,故障标签
2025-11-28 09:00:00,S09996,-44.09195426959933,41.305437344445224,-32.149883233796146,69.95805664903733,1.5076715966215501,24.561096307783476,-17.575092827102193,44.31937051807172,7359.3648803584265,8.0,-22,40.46522722998252,4
2025-11-01 18:00:00,S05151,-34.87198921796236,48.93017372013955,-33.39977638749619,74.07202413253566,1.2959075642122073,26.70224108370563,-19.962198298509445,48.29654988013137,2444.625965713424,5.0,-22,6.176327511036785,0
2025-05-13 11:00:00,S00468,-27.740504363990787,47.66122793188693,-25.8031773889193,69.95610407490679,1.3736115949895031,29.548916725505812,-18.13449588230945,50.84433516716568,1064.0313931464368,11.0,-18,6.774025050139553,0
2025-10-17 18:00:00,S01545,-32.92079487925081,31.397490007194886,-30.256980682872765,57.352892190356144,1.4377224292510768,18.488549447165433,-21.60763408046479,50.95564583582582,2587.418893511593,7.0,-20,9.39960048022728,0
2025-08-15 02:00:00,S06311,-34.799178921886934,43.8416705028296,-33.150103167679276,72.18565373641295,1.098664994496229,25.267838350083704,-23.783604237841317,48.54839435663571,3137.9327291647714,6.0,-22,10.446290976926399,0
2025-03-08 22:00:00,S02683,-33.93230532505852,45.23258521245435,-29.39378897366077,69.34189928223202,1.21975829519006,25.618291336324322,-19.078773670050357,51.56541629483049,654.115807438554,10.0,-18,10.541647604253212,0
2025-04-12 09:00:00,S08966,-22.428478468549578,41.526854707521096,-23.944586962682468,71.93181361442957,0.8138346834572179,24.96435478226573,-16.286674239800224,54.00281369537673,755.3209924361053,12.0,-22,7.861497689657274,2
2025-08-13 09:00:00,S06181,-27.735974621505605,38.5440077308093,-24.115844499160808,67.26040543859787,1.1529329065202143,23.059474981826675,-20.876848602739827,46.46377896425255,5533.338889255538,8.0,-18,9.670660579122394,0
2025-04-01 17:00:00,S01025,-30.21261432442665,40.30675102908348,-26.44607664568069,57.98967237723265,1.2693272379841125,24.695570115466488,-17.714534811904414,50.75036918871782,3594.914568407289,5.0,-18,11.783494743514979,0
2025-04-30 21:00:00,S05112,-36.07742134715863,40.13585296910939,-33.934034802899355,60.63375160426408,1.125324038467721,25.093436424316916,-21.448907453153144,50.76242955303906,3468.5670722620057,6.0,-22,9.375198791272082,0
2025-12-15 04:00:00,S08562,-29.149581794036756,43.98576186072395,-32.86969460203258,69.77589567608321,1.8196526488418918,21.54470244429824,-15.806055443741792,52.17666112306153,8482.3532183475,9.0,-20,8.820126021194621,1
2025-03-10 13:00:00,S05368,-32.18497465883917,41.99477592908452,-29.9099494687248,67.76913967642201,1.1207308726843008,27.049711642349287,-24.43752504797312,53.20423729010534,8378.432524203543,10.0,-22,9.629525928463178,0
2025-09-26 10:00:00,S02354,-32.885647293098344,45.231669777336094,-29.870487556035766,68.6471894948703,1.2489460838204902,27.700014744620276,-19.93404830599888,46.6674364191352,858.1172853197896,4.0,-20,6.655740823800642,0
2025-02-04 20:00:00,S07278,-33.0502969337698,39.78089495148595,-30.31562969445848,58.70072720332092,0.8888831413008083,19.87387456824007,-22.409284903900584,52.43462387334186,6302.269312728522,8.0,-22,7.358920847152216,0
2025-10-19 02:00:00,S03602,-28.76750809822668,33.32726771841484,-24.960513909309636,55.47481678252573,1.290807254080308,19.046331719775665,-16.620019299514457,46.77040765912287,4607.965444331698,8.0,-18,9.105231096442479,0
2025-03-30 05:00:00,S00773,-33.75899788355335,35.78187987042571,-29.70226745277767,67.96232660133579,1.289824457285623,21.94373941071831,-20.88372112188734,49.50909898742753,4548.747510913516,7.0,-22,7.444109455340045,0
2025-03-25 23:00:00,S06773,-32.42151398483395,45.42936724130507,-28.556298613010043,68.1698853504967,1.2759900659997339,30.06874518406628,-23.334792749210813,48.56443831822382,2816.88355353364,9.0,-20,8.291413228829079,0
2025-08-15 07:00:00,S08809,-27.933362158359103,41.20398704822472,-29.415078550655558,78.94660519261836,2.709365525471623,23.01525907531979,-11.662587192772987,43.05740787403281,2941.364747265631,6.0,-18,10.462442974254696,1
2025-01-08 05:00:00,S03382,-35.19635343582981,45.234282538174384,-33.114210880495406,70.44965042965927,1.3219693297984156,26.493445276430716,-21.55038559569373,54.92090573975032,1177.6290584830558,10.0,-22,10.64428888180355,0
2025-01-24 08:00:00,S00641,-35.16164818929256,45.50767621393024,-32.974064830355736,64.58147152090731,1.1659664173906192,25.343140999663778,-20.406713038559214,50.000889662823646,7918.1815750454,6.0,-22,7.206469126763231,0
2025-01-09 14:00:00,S04233,-27.67098815860428,45.42688652002104,-24.662605474394365,71.64269888239107,1.372287704010382,26.95257078360181,-19.207160619776705,52.73224744560479,6911.233310423428,5.0,-18,6.003803392884208,0
2025-07-23 18:00:00,S03815,-27.134213878709907,49.92641300842767,-23.36328987932749,71.39865330457776,1.2503226332416686,36.76311565606567,-21.485001157259347,49.905743306502416,311.74861579904297,10.0,-18,7.737754525880477,0
2025-07-11 10:00:00,S04104,-34.409961917601265,43.12609094051504,-30.857762865126727,72.22376511573643,1.2125438785040334,23.409157486693402,-22.739267869493126,52.17217859032492,8450.419732865177,5.0,-22,8.380589659074614,0
2025-09-10 18:00:00,S09925,-38.368758615771696,38.653685797184664,-30.04960324122671,69.21090982675413,1.5572592696477745,23.356911003197904,-17.939973296350935,50.32566263380269,572.1969696869401,7.0,-18,40.60811087807586,4
2025-10-20 08:00:00,S01108,-28.621754569074756,45.98971968470278,-27.39111033987806,66.99741010329356,1.2967381840997456,29.88454966708253,-17.68401646495273,53.20926680364754,2851.1250060889015,6.0,-18,10.483950171817174,0
2025-09-13 05:00:00,S03527,-28.67991674055977,46.12706092699548,-27.82667595795303,62.47681244777502,1.2381929549945758,28.74577331120927,-18.3229918448226,49.564775949619175,726.4979624772974,6.0,-18,6.883976678044286,0
2025-01-22 12:00:00,S03495,-32.86880826013847,44.199809857657456,-29.638549336081308,63.84183667207326,1.1721555279241298,27.166041322311642,-18.76542160359907,48.3425012688064,1384.4065906038013,6.0,-18,7.58563644736921,0
2025-01-11 16:00:00,S01420,-31.856982857070058,44.17249807207352,-29.39361155467695,66.05318782856875,1.0350617416754115,25.951342649365632,-18.14410625104326,52.60357759458115,8665.229409835256,6.0,-20,10.330017154203357,0
2025-08-07 18:00:00,S06923,-34.92718586937433,35.72052884240077,-31.989245815497224,58.85814509169819,1.08548509229405,16.83516753731465,-22.483171561422136,56.385576125712284,6659.924841686211,4.0,-22,6.965060535335734,0
2025-05-13 12:00:00,S03881,-29.906534366555995,41.31507526631165,-27.299028976621127,59.144448922190946,1.1382632126559071,31.52522083992256,-19.470417016353856,46.46767926665606,4663.560548215562,16.0,-18,10.552845977862335,0
2025-10-09 16:00:00,S08353,-33.112013641455334,37.62616287783942,-31.803927148530448,55.03942037417108,1.3105911914016648,19.645563668054642,-19.38553233322662,54.18526315247831,6486.546088496708,12.0,-22,8.213402941193506,0
2025-09-20 17:00:00,S06245,-34.51163386554572,39.54100400935213,-30.213009531778127,61.907506915568064,1.1537357388831062,23.402885781233476,-17.501088095800686,44.356748996237194,3717.960754086475,6.0,-18,6.638426927939701,0
2025-05-15 10:00:00,S04938,-31.160363930264108,39.47870961580857,-28.066701456491145,61.79105703560322,1.317509872810303,23.050693571067765,-19.972032865448437,43.09098079128242,4575.636410474783,6.0,-20,10.4486314136944,0
2025-08-15 02:00:00,S06798,-32.59553513761443,47.17498209431285,-28.250664394405078,71.99799364404282,1.3570034194526688,30.49087084498776,-16.766826253494404,48.31375995071076,4557.727963382712,7.0,-18,9.318071174563794,0
2025-08-05 00:00:00,S07812,-34.29843362627764,46.31418457377622,-32.15926157943913,68.95662916833203,1.3172371241348453,27.58275151116132,-21.040990849231655,52.200111955273385,8424.610069031913,7.0,-20,7.385081295446294,0
2025-05-10 02:00:00,S01680,-31.36637665291875,41.76044275120044,-26.812608252548277,56.67949868551233,1.1539494353364796,22.829194945546764,-20.253848101583003,45.72554005454444,2950.2787160695057,7.0,-18,8.013273225836777,0
2025-12-19 04:00:00,S06715,-31.03721868498662,43.17570303476883,-28.61010752830004,67.21174309119229,1.0978108885423643,25.035324034859226,-16.411640843795595,47.32907350843529,7877.701535439766,11.0,-18,10.904198199111242,0
2025-01-17 14:00:00,S00633,-32.849627100712965,36.900326295374526,-30.489773605806665,64.44038775064752,1.1286807695633867,18.93602876465721,-26.514911620335873,50.678912623235405,8294.558402064651,8.0,-22,9.35904657350395,0
2025-05-22 02:00:00,S02569,-36.90800736494552,42.47454516316597,-34.72654095482242,59.52001818125531,1.2946403850263182,24.528664261234482,-23.281566757292694,49.746994224822814,7777.675105380576,8.0,-22,7.5678292962188385,0
2025-04-16 17:00:00,S07359,-38.624206304630796,32.050920470348075,-35.34216194417252,55.12591217679236,1.1843416378317964,21.006648239396334,-20.457182952159048,54.3409479064628,8107.037276071431,7.0,-22,6.781980173512165,0
2025-01-22 03:00:00,S02166,-35.69932366663848,32.9705949831069,-32.30672860493335,63.83725475134003,1.3319308414912245,18.83173530616254,-22.720226884902523,49.65515196484723,5971.66916197823,8.0,-22,7.084551804471729,0
2025-11-06 14:00:00,S08169,-26.38678755354862,38.237457865089716,-23.126405045446703,71.38999379338674,1.3646886283134654,22.336691196506518,-20.126122488952564,53.80332988918737,8044.776349302434,8.0,-18,6.9920018151543655,0
2025-05-08 19:00:00,S08845,-25.404470832586195,45.11373047065809,-26.828567074392993,87.36945531532348,2.3536755666047204,25.365824519586862,-18.119745953375578,50.71397439467083,4534.424884809356,6.0,-20,10.464386102479633,1
2025-12-20 22:00:00,S02825,-34.546090081574974,39.06973236913795,-32.46080238714411,68.35227535145754,1.3223410045361643,25.389504178466865,-20.99419025584092,47.206935103501664,6458.555425959825,9.0,-22,10.995059772401142,0
2025-12-19 19:00:00,S04087,-36.1249184860711,45.453500538338346,-32.330068082792685,64.29443628051177,1.1203896916000846,26.900565709270012,-23.542259043927736,45.01814575025048,762.9485495607325,6.0,-22,11.390940175251334,0
2025-01-04 18:00:00,S06243,-34.055873324651984,40.58548727249399,-28.98454973766568,73.10490048809056,1.2551706420570496,22.164718350762318,-23.876810366426753,47.182445329291376,204.44830885350086,6.0,-22,9.755046067282429,0
2025-04-01 02:00:00,S08364,-37.22316924591573,53.97645194093876,-33.70217258939514,76.63499361303505,1.1622139554265734,32.96371231855705,-23.103032308754006,54.11745363929948,2749.55533161304,9.0,-22,7.905818939724592,0
2025-07-31 13:00:00,S03941,-38.51667093560221,37.735494785430035,-33.87267180644761,55.821872363911446,1.407816616327702,22.88482150364099,-21.42534286645009,48.61827065111285,2297.060499018192,5.0,-22,6.078653585472765,0
2025-04-11 16:00:00,S09179,-28.093091376500585,51.47726644070235,-30.28250301867994,76.46540725762978,1.12363449031648,32.10945172485747,-19.053926773519642,58.658117049745954,7522.641430541644,6.0,-22,6.800268139326653,2
2025-10-12 13:00:00,S08075,-30.201504050779803,47.600447272669086,-26.72702195083661,70.21629578976663,1.2237536683391659,30.34206575828362,-19.645359800437117,52.54849978231154,2137.1188423941903,10.0,-20,9.311124938402063,0
2025-01-04 02:00:00,S09195,-31.058269892199505,36.22965947019558,-30.346598484723433,64.31695325306472,1.0143447285366807,27.784599145302625,-14.630333850290205,60.4481718434634,2723.778186678874,6.0,-18,9.677889440267036,2
2025-01-07 06:00:00,S04128,-28.04268036868254,36.47775803293358,-26.348786272972664,57.80140334890272,1.3624521038154431,21.276506318687506,-20.96176337207396,43.48043528551709,5356.755520265723,6.0,-20,9.662708362264443,0
2025-05-09 04:00:00,S01172,-33.146867583375965,45.02506569876828,-29.35800336752384,75.56894900030444,1.32411343200148,24.39714418503054,-19.682761948052125,43.61422937351921,2218.653046047039,7.0,-20,8.53654752500462,0
2025-01-26 17:00:00,S08668,-28.64510350554894,43.12270628217106,-33.40530670156421,78.55174667662563,2.1064742640939227,22.62345544272169,-13.813352759897066,48.445328061616074,3062.443833189016,10.0,-22,9.74296603243096,1
2025-10-09 15:00:00,S04222,-33.12093254690824,50.69439486065103,-30.699676841301716,76.94949045319352,1.2218013593772414,31.81529411966332,-20.36853402962682,50.96891043821251,2099.941734771917,5.0,-20,6.12884231642122,0
2025-02-08 05:00:00,S04834,-37.97706540318821,41.03362933215328,-36.35768736565831,64.43253337506636,1.3056570450037839,25.519584149218343,-21.861479823001652,45.071288847513046,751.2101716400297,1.0,-22,6.672947752469032,0
2025-06-21 09:00:00,S02576,-27.57784284088357,45.505444635884174,-26.136322861537376,74.4021032538256,1.167140292069016,27.181419191325297,-18.015082428274166,53.96554672956751,3919.699944697089,3.0,-18,9.204385341651854,0
2025-04-22 06:00:00,S01989,-31.241117017406122,42.00274204520204,-28.714228702504286,72.28289221032932,1.223741640487777,22.601629532099487,-19.027696530255444,53.04946846405091,3693.446406177277,9.0,-20,8.862965717445913,0
2025-09-04 16:00:00,S06973,-27.089131918916017,57.655642513209116,-24.23548989486306,80.56443778596378,1.1173975354969565,36.67485136560673,-19.229110336767008,54.36468773819386,4609.644130897224,10.0,-18,11.194622022017098,0
2025-01-27 15:00:00,S05836,-32.01348067548976,51.09528224874352,-30.103521505231363,72.5915564632033,1.1262112708389984,31.729740452281177,-21.72626065231284,48.436453254646175,1853.809695690563,6.0,-22,10.697790357625635,0
2025-04-09 06:00:00,S04532,-28.331372732197536,34.7357514862193,-24.839125995216992,49.474857123590624,1.357612131502788,19.714094260906403,-18.438717722187064,55.52041558067753,3783.0924899197207,12.0,-18,7.8330050948985495,0
2025-04-24 01:00:00,S03209,-29.706055765470776,36.1631032510897,-26.536387372501366,61.123551409631524,1.2722587229763966,20.332713131538938,-19.447032827281546,46.03376243819079,4004.0958030290594,4.0,-18,6.109337810641753,0
2025-04-21 23:00:00,S03855,-29.923745307003045,54.68670520530875,-25.79042294256594,74.11271648691324,1.2746025924956728,30.76598942789282,-19.740553877599297,46.15290151542927,5362.509152270927,10.0,-18,9.50098146723877,0
2025-07-15 04:00:00,S02628,-29.550695757289986,42.34346480197087,-26.8848561309319,60.80290269507689,1.1918777350492051,22.496442365955552,-18.804868451723276,52.070285158503076,1832.937161649599,5.0,-20,9.123956899441689,0
2025-02-01 06:00:00,S07803,-32.10232853824402,41.02952412192621,-29.746531053961395,69.12113872781391,1.2889260376196368,25.73778908590963,-18.339445086715322,48.942594573952555,1503.7523217447986,10.0,-20,7.840172784080367,0
2025-02-17 09:00:00,S01410,-28.88343521397947,43.97527707195738,-25.70183507485019,66.08899796699865,1.247894018893263,22.327952802733456,-22.133473008850146,52.91365523957752,3723.6540633240525,9.0,-18,7.150787194936258,0
2025-03-06 23:00:00,S08257,-29.947365865083835,46.54128872565927,-27.315034492322702,68.59459338121019,1.3479261133578047,25.34266909085402,-18.56176639625239,47.277288296719334,7347.366396616223,4.0,-18,9.524453556262712,0
2025-08-18 12:00:00,S07386,-31.674319565048677,40.93094570922253,-29.18574341984913,61.96831602404036,1.3497190663370862,23.939034330178583,-17.591643687583943,50.3406047594128,7035.1790322842235,7.0,-20,9.304716283129345,0
2025-01-07 09:00:00,S04303,-34.99145070506353,47.904305388257384,-33.737735376311484,76.8186966842789,1.2554708089226412,28.08727632445793,-23.374159251603697,51.04427391770641,7215.8784605376695,7.0,-22,10.290682882023422,0
2025-02-18 04:00:00,S06750,-33.49756788755661,49.36051120495561,-30.63979853958896,76.22311566337058,1.1123853505817234,30.736673269309286,-18.282662349401587,47.52280863417517,2960.465420529347,6.0,-18,8.954963998109204,0
2025-11-02 11:00:00,S06555,-30.19801959690605,48.246364283280755,-26.228738560920668,69.75176846294761,1.1070486014203285,28.978305259028616,-14.685521953790232,49.181533862194925,5315.6581375310525,4.0,-18,11.969275259863497,0
2025-05-06 12:00:00,S00815,-29.748468161239927,50.332508827225375,-27.528241790262918,68.65524202518532,1.2982704048095506,31.60940496079901,-20.07058781116158,47.11577505955457,1280.9375631489245,5.0,-20,7.195358655935849,0
2025-08-19 03:00:00,S02404,-31.92663308707011,43.91688835834415,-29.83171923092726,64.35651896471481,1.2174596072283805,28.31069775246826,-17.933242520742795,51.20335643526947,8142.245609828114,12.0,-20,8.49610997047332,0
2025-04-28 13:00:00,S05397,-33.841117898818595,39.83137737348635,-30.047723425017512,65.23949735954619,1.1476277232463679,22.021250227772484,-20.466766579095225,53.48933235057898,5815.80816118623,8.0,-20,11.903744000028555,0
2025-03-21 18:00:00,S09956,-42.41045644171649,46.222104698090455,-29.940535748585674,71.02175073078114,1.570445693622976,25.41318663473168,-18.696627505604933,48.291169603183455,5859.81908825767,10.0,-22,34.05650392328639,4
2025-01-08 17:00:00,S02131,-35.10775050142165,44.173605115450314,-32.4577878716828,63.35617149990763,1.0668293114941323,26.201044374228353,-20.711117304383485,46.37569410739027,5699.488920342525,4.0,-20,7.325158887258134,0
2025-07-29 07:00:00,S01797,-30.80848480416291,38.7130513803545,-25.678127705635156,58.606113816973576,1.2121913163524465,21.617987370436275,-20.024388275735138,50.65816590392163,6334.038305925915,9.0,-20,7.299669949086335,0
2025-08-09 13:00:00,S03090,-28.804225075376245,41.39766187109804,-25.077182306429414,60.044038183081184,1.187045561002056,24.397067432152294,-17.761741754337038,53.20761888241149,1696.0720435402807,7.0,-18,7.681112496793158,0
2025-09-09 13:00:00,S04184,-33.13599628005857,42.06739923137266,-30.254881555706273,69.26589147530736,1.2382131356855044,26.35911135327551,-17.19190302025921,52.62118021324695,3316.5722632405914,6.0,-18,11.634010894843437,0
2025-12-08 16:00:00,S04564,-36.57406844409742,42.26239052177954,-34.32583382568053,65.04989001574594,1.2277823589103127,25.23975912901561,-25.03040884058476,51.0332937927237,4871.756158955285,5.0,-22,11.651145269889511,0
2025-06-11 21:00:00,S05030,-28.28679817676661,45.24296857893378,-24.95249087952981,67.30815397721585,1.1325738376181902,29.657605367125996,-19.286041975491994,53.104520642734435,6796.397244649481,10.0,-20,7.747925020527868,0
2025-06-14 01:00:00,S08048,-29.70770067452289,43.188977898515766,-25.786880498021038,66.73835666515302,1.117003819536089,26.26326591893587,-18.62998552276237,54.26667446460987,5518.305557998067,8.0,-18,8.656251607751443,0
2025-04-16 07:00:00,S00122,-32.119865260532656,44.69273767555179,-27.759206664694005,63.14863567995623,0.8980487844179175,25.860606861677216,-18.196059048428506,50.55154863426108,5132.175546852828,9.0,-20,10.652076902418813,0
2025-11-04 07:00:00,S00179,-34.321154699231286,37.69213653235511,-29.597689359164185,65.18756435968481,1.186519912849279,19.53221427055882,-23.233706369273936,47.88031826349958,1019.3003300409838,11.0,-22,6.635245909278776,0
2025-09-12 23:00:00,S09250,-29.575798334174856,44.2653060809166,-25.996380916588826,71.16110599398995,1.0841619486456509,31.45954803441792,-11.726833583835724,61.309380046735754,5287.765019857228,15.465041613411588,-18,8.99025548325902,3
2025-03-14 22:00:00,S08095,-36.19472291580539,34.55068964091345,-31.231923664480096,63.421198823571046,1.0854894383480092,21.916212695276386,-22.749201640562262,51.767184141548306,5715.201674675048,6.0,-22,10.859398471721617,0
2025-04-08 22:00:00,S06429,-38.05607586105211,39.56225824084621,-35.281518658907025,59.084094006116416,1.2051645786323204,22.81274067491705,-22.266206117987927,47.371279466524975,2897.413065843772,6.0,-22,9.306569676993593,0
2025-11-01 13:00:00,S09737,-39.42805968246437,49.33873984943209,-27.527315440500637,70.93070509931265,1.405974295426888,33.394508565759494,-16.61727105274429,44.60707030849671,6656.540169428047,10.0,-20,67.87938914282108,4
2025-01-17 08:00:00,S04992,-32.79880133046812,37.97738593713101,-28.538152528537374,59.559057944014555,1.2648561267588012,23.467250884334575,-18.002688106373284,53.104656263161935,1387.6929907688022,10.0,-18,9.982764268302766,0
2025-01-15 05:00:00,S01157,-30.119488761990162,43.5801241773857,-25.997035188538398,73.09011033914629,1.1004922901401115,26.1648237587246,-16.79928024121192,49.933423918669256,4085.8156344800973,8.0,-18,11.258935703671392,0
2025-12-22 11:00:00,S09003,-29.43578882725579,29.954339794033764,-30.155682959443517,56.30941100149492,1.0080206299651373,17.250639083835132,-14.83411598434477,55.62569826460784,7327.415622121051,6.0,-20,8.58608464109583,2
2025-04-21 13:00:00,S01532,-30.18839387262458,46.6594104501273,-27.35793261459173,74.79628941260054,1.1499006003759442,27.732807427022138,-25.046287217762185,48.81052803666483,5533.763774120529,7.0,-22,8.929857543790682,0
2025-10-03 05:00:00,S08992,-27.487665240125505,35.27675176847698,-26.67099802681917,62.71478044538823,1.0058099694761256,22.71072806316346,-16.779346513223707,55.40347806040563,4004.764974073607,7.0,-18,9.955325597369033,2
2025-07-01 17:00:00,S07859,-30.053166259059505,49.39448251666092,-27.999200289567327,82.86863945204422,1.2621042193791128,29.902795778882574,-18.365427629818313,47.982390203101104,7533.939080993858,10.0,-18,8.385768797663204,0
2025-08-30 06:00:00,S09110,-28.929354924485153,36.110031797363355,-30.82375322910012,62.03180322783061,1.106557096263845,24.116275886288953,-17.689965741967114,50.89931971226155,741.7153472128228,5.0,-20,10.660676583347069,2
2025-11-26 23:00:00,S01535,-30.84813579794674,40.678144198597025,-29.819879951302557,58.91545015101291,1.1396109816994933,26.22565106765029,-20.345151420817675,52.424232030782214,8599.909256995896,3.0,-22,6.966223144222808,0
2025-08-27 21:00:00,S09259,-34.77247334255824,50.469363181229404,-30.98155351509605,82.46246899684405,1.1742703826976049,30.4249331629149,-29.966561383256654,73.50473386432813,7091.701760091943,20.20633954835383,-22,10.492120369179588,3
2025-07-04 01:00:00,S05517,-31.564284646268526,30.719038814810254,-28.761840792035166,51.627777291265346,1.0667181753946213,15.780498240079119,-20.44195579222488,48.5647298853325,8405.217950962877,8.0,-20,10.23100130016692,0
2025-12-28 13:00:00,S02605,-34.086713037884685,36.36713220812882,-30.399047369898344,56.887830288563315,1.1846689178249756,22.625394499236226,-21.49537243999329,51.890500667351006,2824.761894018126,9.0,-22,9.308113263593157,0
2025-01-12 02:00:00,S06127,-33.03742682415778,40.93608239540292,-30.526053515044705,63.051890041917176,1.2355971834623414,22.861904875210843,-22.35009218610304,58.11393706228939,3968.842878439808,9.0,-20,10.204309880722718,0
2025-05-18 11:00:00,S09141,-24.843092381033216,39.63249808225995,-28.46905099524502,65.27307215871475,0.940671423036434,21.374307599410777,-15.575643151739493,56.55629538256121,756.2903582757992,10.0,-18,6.2133383058492235,2
2025-06-16 07:00:00,S07458,-35.34336221168346,48.81482907002125,-33.64527603235837,66.6113371639792,1.272932006965501,29.02181185966907,-20.379811590660577,47.87572687948317,115.91025539984012,11.0,-18,9.685501653454251,0
2025-03-11 22:00:00,S02177,-31.424375032556462,51.56725531961088,-29.482614593135853,79.61329334349725,1.2746582357632361,34.098995801955894,-20.103561755997916,51.57095170784348,8663.334511174939,8.0,-20,11.923720653499785,0
2025-06-19 22:00:00,S07990,-33.965476949649165,47.34704504163194,-31.549226361787312,64.19844428424557,1.1525026103013736,31.434632044101697,-22.48404589978524,45.727684223579814,860.3892182325663,9.0,-22,10.758761823278704,0
2025-08-03 14:00:00,S02351,-36.17005148292443,41.97683601822247,-32.349343097490646,68.36006673622796,1.2857182371535336,22.449614286165456,-21.733729328876308,54.21311221566675,1878.336501086123,13.0,-22,7.519692326671292,0
2025-07-18 05:00:00,S09177,-26.96477238393248,32.3085201708482,-27.84317353406209,50.36978610280237,1.1146360817869714,20.507055551089717,-18.5945140827089,49.51792615360379,1026.5380840871117,9.0,-18,7.780426984141458,2
2025-03-12 20:00:00,S03502,-32.116345839211036,54.44310312600445,-30.305461822357916,79.76081021143216,1.1245701878458596,38.94709536631255,-17.682987936231623,51.464940682858234,846.8250468245195,7.0,-18,6.726013593464826,0
2025-02-17 18:00:00,S02134,-29.762430852242268,32.00951985535279,-26.991741502503125,52.5791253560069,1.1201425786590038,19.81347724943202,-20.152757035790284,46.89847796072013,83.71489012627889,6.0,-20,9.11518324199815,0
2025-08-29 12:00:00,S01480,-30.574607503125534,40.18050758790587,-27.198862590692283,61.33474179765464,1.1479940074018735,19.318053246338344,-19.645420618868712,46.05350588051074,2726.7079170791126,7.0,-22,9.629018131233899,0
2025-07-29 03:00:00,S02793,-30.80782508113922,48.93968585061281,-27.58301355103666,72.49995493528422,1.3993562398839428,31.83126849847727,-21.3989892607774,51.2119505787342,1394.9459096756023,6.0,-22,10.816972112856256,0
2025-06-04 04:00:00,S04843,-37.73581333913325,38.29974454872731,-33.82709687118762,52.124197987566816,1.1982280264830858,17.75609832197017,-22.402967136730556,48.92850239350371,7194.636123820712,8.0,-22,7.2965374825259275,0
2025-10-21 20:00:00,S09780,-40.660799309403124,37.19110324744245,-31.229101725100563,63.13214250595358,1.2086683208069389,18.517561558875148,-18.488610478707017,48.637904522505664,3756.939115409761,9.0,-20,60.65009047583409,4
2025-10-31 00:00:00,S09934,-41.400948315131416,40.84849457377484,-29.811033982264906,68.18431334529384,1.4053109232289047,20.78864740401384,-17.117841937415637,48.92042879734853,6421.947774732238,11.0,-20,49.4227635651685,4
2025-03-01 04:00:00,S04762,-30.481505868466847,57.19068252482051,-28.589788775019443,90.47090820530715,1.2035568039008848,36.0541629317149,-20.31314351670762,52.05330977224928,5410.534678422381,11.0,-18,9.707073313970085,0
2025-10-01 20:00:00,S07191,-32.776749564424584,38.44037296728595,-30.26660068225644,65.85565447232143,1.0721186469779829,19.183085488484693,-22.694765957116175,45.9412738249148,8014.044459590285,12.0,-20,11.058328397876963,0
2025-06-29 08:00:00,S06041,-35.320772494726874,42.12714120780948,-33.20270399518908,58.720271322069074,1.2658895360788798,21.050140004796255,-17.853530289559792,52.01436820755124,8670.542517695687,7.0,-20,8.340209823024761,0
2025-08-30 19:00:00,S09636,-38.136907187999356,43.87290616167573,-26.35399586366735,68.73528707703632,1.441088746411591,31.58103259676995,-20.660885697113727,53.19633244836045,1915.737978863231,6.0,-22,48.2711865049744,4
2025-11-06 00:00:00,S03445,-30.42441395362834,42.05557855085536,-27.523327820337876,69.55876260890864,1.2228116580547033,22.68740856344344,-17.46148794077185,52.86320419416112,1036.242801028513,10.0,-20,8.327414269190719,0
2025-06-20 03:00:00,S08149,-27.60067371455153,46.14112699700431,-25.18527833067418,72.6298003770841,1.2183805463553052,27.797417589381396,-17.08987035748727,49.58899873171556,208.1665456745128,11.0,-18,10.940666693890487,0
2025-03-15 04:00:00,S07765,-33.90877611848151,47.20660375547872,-31.597271011681084,81.08149183306006,1.2361281643000015,23.99549714708992,-19.168784202017008,50.82023789477716,1292.7091736085438,8.0,-20,8.077094168783217,0
2025-12-20 20:00:00,S03620,-33.2023078653337,42.77952938118151,-31.760543634487053,72.24202056265607,1.2235137376788008,32.04826305893268,-15.06339170709117,52.57597348299122,7879.6411608292865,3.0,-18,11.083959080308254,0
2025-11-16 02:00:00,S01952,-30.18673567180924,39.22077479268737,-27.754646348322453,59.451875393677206,1.1392187037980155,24.405846065611467,-17.59601635036266,49.694313121641265,1115.1500685199508,5.0,-20,11.556212014414033,0
2025-04-05 19:00:00,S00555,-32.824711938171895,48.20000542101798,-31.683003426397,70.66153477906943,0.9873166512200734,25.47148783779384,-22.838967278651946,50.094865921730744,6631.423961466876,12.0,-20,8.376146077814077,0
2025-01-07 05:00:00,S04264,-33.3935941702175,43.61607412639826,-29.405468731591686,72.61182543673951,1.2139040778074657,26.49490962117847,-23.51525362569533,52.03881772164269,6844.147624329444,5.0,-22,10.016897039310992,0
2025-09-29 08:00:00,S01163,-33.22656204435266,56.39151731266146,-30.905238231033632,82.82627247458348,1.1827060867794679,36.43398811246925,-19.981116600132168,50.27941298823358,3492.6569087785915,7.0,-20,11.683424851417996,0
